logFC	AveExpr	t	P.Value	adj.P.Val	B
17:13367-14141	0.228400099393948	5.61789343163022	2.26070182406773	0.0347215528631772	0.276536780454771	-4.49515802909271
3:714197-714583	0.227686915500032	4.91938982876863	2.27221105139336	0.0339023059100226	0.274341499452158	-4.47355473486905
18:125956-126427	0.227589872726074	5.26701511821163	2.53129061363649	0.0195744849348213	0.203287667760415	-3.97094555567912
10:398769-399988	0.227579919323373	7.54596375944037	2.09869800145785	0.0483396100685805	0.323420171400548	-4.79205178669837
4:203445-203781	0.226894338870477	4.75550468805287	2.1306651111372	0.0453202299718223	0.316331532653073	-4.73456388684677
16:50501-50831	0.226836836077635	5.07708317227951	2.16234911544316	0.0424969905888013	0.306348297923376	-4.6770424117594
11:320115-320740	0.226458221479643	5.52870284482108	2.12944041882165	0.0454326898364954	0.316331532653073	-4.73677650644805
19:60670-61000	0.226417796754234	6.1349940131539	1.91372933267161	0.069630860329159	0.386205366584034	-5.11333749279453
6:187152-187665	0.226164671600269	5.48545433127263	2.22895203385497	0.0370764865445218	0.288474219565979	-4.5544119577841
2:787269-787576	0.226133755007088	5.10044048019046	2.41061454981703	0.0253496154552634	0.230619672312518	-4.20880648216649
6:699738-700559	0.225810261441228	5.62488113134911	2.11587326005352	0.0466955124657963	0.318938916195858	-4.76123375991879
6:358712-358987	0.225806742643814	4.6939196357149	2.0162224748482	0.0569832504704625	0.354959373961551	-4.93775490381621
7:481199-482552	0.225714405220256	6.61314663875165	2.74863169022757	0.0121594671491619	0.149111712218215	-3.52785821627415
1:323085-323931	0.225692692289826	6.06756512156857	2.38013955214074	0.027040308592427	0.238814493389855	-4.26786637177204
3:191088-191393	-0.225569146288559	4.86441566802013	-2.49796765711515	0.0210323615338365	0.210605928916	-4.03724679609916
4:527619-527848	0.225450640521014	4.44439447591799	2.16618146024267	0.0421665480100035	0.306348297923376	-4.67004877038332
13:202777-203162	0.225406989876043	4.59484313106095	1.91583017086378	0.0693485364801736	0.385581769176766	-5.10980168022605
18:294894-295539	0.225334846839807	7.68247772681423	2.20968789150294	0.0385755961576859	0.292680248182402	-4.5901163373704
11:173430-174597	0.225094043427065	6.52627067790877	2.72554436870982	0.0127977547382777	0.155237805443173	-3.57575176438682
6:693279-693658	0.22466622549982	4.98496043291922	2.42244640769007	0.0247200674528044	0.227711422026423	-4.18576415246841
1:619345-620192	0.22465946527012	6.77650990227372	2.55537818306836	0.018580218945213	0.199810686602346	-3.9227356522716
2:360106-360459	0.22447951164574	5.32941439663225	2.17934996813254	0.0410488079091304	0.303192185150607	-4.64595876535234
10:425110-425433	0.224155361994058	4.79561808478603	2.4278506263009	0.0244373818765731	0.227404825944992	-4.17521884459494
5:76623-77170	0.223664753664959	5.68054694571832	2.07005099497311	0.0511982241194936	0.3350339929223	-4.84309286172806
14:222307-222679	0.223655811619849	4.66187217384343	2.43710653422047	0.0239601942125091	0.226144618083368	-4.15712774462034
7:426126-426327	0.223646838730442	4.61341598731286	2.10844548071565	0.047400238405489	0.319042807673637	-4.77458138170913
2:963042-963471	0.223079053365286	5.37261743324423	2.08851883675845	0.0493384676858893	0.327431231811199	-4.81024024067125
7:81517-82406	0.222957003468631	6.31149105456247	2.51674659677087	0.0201987445149891	0.20547631920248	-3.99993976914297
14:246524-246843	0.222936686236931	4.72407488020196	2.00608042444375	0.0581364574590935	0.358840501633391	-4.95540519372212
11:139773-140120	0.222849320431239	4.70479878763576	2.0249877489831	0.0560030923662699	0.353056114692147	-4.92245286098866
6:631535-632009	0.222785977326195	5.42662191389298	2.34918615054276	0.0288639759099957	0.247500299182262	-4.32741890438573
12:186654-187041	0.222424813576146	5.05366269106283	1.74501453045979	0.0958611695252225	0.437831219178465	-5.3882236829262
3:710869-712973	0.222367167368325	7.19308296219771	2.48091807771523	0.0218169664137856	0.214150749272159	-4.07098999466007
5:64318-64625	-0.221871581214638	4.77657553412646	-2.20805735346919	0.0387049874784462	0.293119040474678	-4.59312970435209
20:119254-119463	0.221347670227647	4.21598674822347	1.76300961063042	0.0927065297646372	0.437831219178465	-5.35978109603461
1:950731-950986	0.221225204883333	4.39938536634008	2.12391376594786	0.0459433320685205	0.317349312251077	-4.74675130927925
4:731472-731876	0.221165998062649	4.88926654232704	2.43962153400454	0.0238320397268533	0.22600044452838	-4.15220555363567
14:405653-405870	0.220938122759604	3.97739328128638	1.71062782728913	0.10214633852857	0.450230409868613	-5.44197178460443
4:457227-458089	0.220905614381806	8.4243586421163	2.11844756061814	0.0464534873629638	0.317929372227257	-4.75660077717928
7:670333-670654	0.220647035518071	4.76595323258793	2.37214210407921	0.0275009869768049	0.239685826973967	-4.28329532052826
3:775183-775767	0.220630254534305	5.41860314330708	2.46671232513143	0.0224914872105697	0.217404131652667	-4.09901057444871
8:96739-97108	0.220623070301479	4.53817834839667	2.06341803703849	0.051881407424515	0.336694023180137	-4.85484592607228
6:521295-521626	-0.220540075972986	4.91953446758391	-2.25753654375895	0.0349500236692801	0.277861999899996	-4.50108790571183
1:841274-841707	0.220534410123011	5.10772356696168	2.22338162164177	0.0375044055705442	0.289430550575441	-4.56475561691706
4:535366-536074	0.220497667516964	5.67792410805931	2.32040247547613	0.0306611296955513	0.255566511205377	-4.38239584290054
1:754847-755166	0.219631584638454	4.58244508995373	2.2504281325139	0.0354681392686008	0.281481190365704	-4.51438675055371
20:136859-137112	0.219616991861375	4.5439887578211	2.35637620129995	0.0284304995515177	0.244720992293448	-4.31362520311018
2:321165-321548	0.219214304387322	5.81949142790899	2.3402196845116	0.0294131035461969	0.249342900516624	-4.34458672755361
3:258525-259460	0.218960778232036	6.0606280304571	2.3062373588455	0.0315829197073916	0.262273002987542	-4.40930692873826
3:513858-514109	0.218843282860744	4.41970345972932	2.14344428686321	0.0441616958229787	0.312396924406509	-4.71142804402533
14:100772-101473	0.218822712072348	5.70745989380283	2.53764739482817	0.0193073566683973	0.202170384720278	-3.95824572978772
2:17063-17439	0.218766592790135	5.19270147229512	2.36947437930271	0.0276562653761964	0.240039228975296	-4.28843545697269
14:333342-333898	0.218690268792884	5.51112478494693	2.41430435741797	0.0251517083155639	0.229285226925589	-4.20162734283264
2:740652-741262	0.21864585126503	5.86948700909574	2.10070506939075	0.0481448260698858	0.322730393653012	-4.78845877191072
8:267412-267979	-0.218517422366013	9.18385047766991	-1.60674719335052	0.123307566866269	0.495986498326163	-5.59941163265821
5:280919-282580	0.218133914295854	6.95134261445335	2.44672366527739	0.0234735798487784	0.223073765187117	-4.13829078585636
10:97187-97405	0.21810598197543	4.18949584624754	1.87555114899737	0.0749407288563277	0.399327026620146	-5.17712055501479
14:444893-446036	0.218039002085244	6.53236601337753	2.39943301215275	0.0259582149041372	0.235124906343892	-4.23052478362615
7:221711-221921	0.217977834987733	4.3140612587236	2.23820542575882	0.0363754930122954	0.285237880769827	-4.53719473757366
14:101776-102585	0.217949086239019	6.32189188645058	2.55117565587862	0.0187502027441483	0.199810686602346	-3.93116370119872
3:863015-863367	0.217582829681402	4.75507111411133	2.28220458431415	0.0332053752978895	0.271217627433127	-4.4547436151039
13:293697-294727	0.217573340929889	6.28175834605738	2.45457931395612	0.0230829404178544	0.221240345418237	-4.12287409151845
5:208453-209314	0.217532340054786	8.91889772980788	1.63426087853759	0.117371820261535	0.483810713207228	-5.55844650377914
9:186083-186360	0.21722368776409	4.77993438070484	1.72248131283105	0.0999410634762497	0.446889310808885	-5.42353417899661
13:165032-165584	0.216908096659162	5.46448606186351	2.46325311994587	0.0226586582028736	0.218107858314112	-4.10582069807722
10:152406-153437	0.216846713173484	6.05719881591331	2.10886307098683	0.0473603653859689	0.319042807673637	-4.7738317747084
18:35726-35936	0.216837820050952	4.65308419548923	1.71745254058116	0.100871612648303	0.449421424776726	-5.43136783937683
2:713327-714420	0.216108964199542	6.32352772728308	2.34613174643133	0.0290499623947095	0.247833899967755	-4.33327130692106
7:27588-27995	0.216087410089192	5.18525644792753	2.6042414930431	0.016707217229533	0.18471675809079	-3.82422599710595
1:785126-786041	0.216020115640607	6.37287954807722	2.49898258665479	0.0209864973959939	0.210605928916	-4.03523426182202
4:445717-446559	0.215969010343369	5.91950740620359	2.54045992499221	0.0191902609681425	0.202107313160955	-3.95262148527801
4:458593-458982	0.215926569819019	4.79990793826063	2.07280408667886	0.0509170422966257	0.334345103233676	-4.83820738697405
4:880334-880697	0.215920760662005	4.86632146200773	1.63419514642721	0.117385709236606	0.483810713207228	-5.5585450103684
13:187287-187496	0.21570224383263	4.17715711664047	1.75872403215739	0.0934495896887139	0.437831219178465	-5.36657427829479
5:661378-661667	-0.215675722346208	4.73544500676746	-2.26155261773575	0.0346603761919615	0.276536780454771	-4.49356329452208
8:548513-549005	0.215609891037995	5.4546254233481	2.32727191736467	0.0302230875279361	0.253699467184664	-4.36931072806212
17:280351-280715	0.215524932330241	4.72754762170138	1.94969096815006	0.0649354223325	0.372954187536838	-5.0524430891328
7:62684-62918	0.215441401887839	4.46514229788254	2.41687470586809	0.0250146938323415	0.228968853974562	-4.1966227087439
1:254583-254850	0.215422958974726	4.61056938457154	2.26679025684487	0.0342859331102276	0.27548391075622	-4.48373793383195
17:21135-22363	0.215373537722888	9.28872863020511	1.80932722884196	0.0849955999058255	0.420425784567469	-5.28559230654819
2:999393-999649	0.215337124289147	4.49069672812259	2.08873766984884	0.0493168000232202	0.327431231811199	-4.80984982327553
15:332316-332706	0.21513468833417	4.99074867075449	1.96040004363509	0.0635923951414477	0.369626473222297	-5.0341589414983
15:184416-185837	0.21494741439362	6.72363388740411	2.45043547760791	0.0232882406314101	0.222708122906538	-4.13100970498814
14:307998-308310	0.214902992025886	4.53895733789703	2.14959872492236	0.0436133747979376	0.310157939148734	-4.70025469471697
6:105916-106992	0.214509259668004	7.56130597767061	2.16702885822562	0.0420937971335119	0.306348297923376	-4.66850131040303
4:557930-558264	0.214479631347468	5.07260472598849	2.24893312119566	0.0355779984861663	0.281853311901027	-4.51718050422175
13:62510-63829	0.214418233672274	6.42464697885007	2.34627823185575	0.0290410175021796	0.247833899967755	-4.33299073253721
5:201211-201751	0.214407589063862	5.3442938829081	2.17344529367353	0.0415466220966427	0.305357439252172	-4.65677181001953
4:117025-117388	0.214296917103489	5.02202758823596	2.40857097510137	0.0254598462769411	0.23115268141093	-4.21277998003962
11:270848-271201	0.213755887441589	5.06104018822847	1.86912876739449	0.0758680425581373	0.402352320486046	-5.18776142688404
4:695045-695411	0.213676082633897	4.98439136568839	1.74972994884729	0.0950257312499614	0.437831219178465	-5.38079142266276
5:160989-161722	0.213643245446934	5.55753621521628	2.18080600571276	0.0409268880802706	0.302791324045109	-4.64328956924374
11:555155-555457	0.213589153365445	4.81705787957343	2.04202479909365	0.0541409844775291	0.346688192448384	-4.89258448093291
18:229833-231159	-0.213501282691276	9.62990549255354	-1.82142373433932	0.0830758100973849	0.419095538720222	-5.26598733175136
13:77853-78150	0.213498636746931	4.79114406529141	1.84365506401456	0.0796457892085721	0.41196708530893	-5.22971226782977
6:174407-175433	0.213442387694016	6.28241221367525	2.38946128913879	0.0265123731511821	0.237338764449382	-4.24984568378009
5:796430-796661	0.21323825323333	4.41035417977575	1.81130646453179	0.0846788707842418	0.420425784567469	-5.28239098184209
13:472629-473698	0.213034711603187	6.71915440629974	2.38499365777649	0.0267641933680725	0.238638505010942	-4.25848740233825
15:472246-472646	0.213000713911651	5.10591815437451	2.35338518275773	0.0286100870558116	0.245794145224209	-4.31936622520209
13:486051-487375	0.212995381466097	8.81946606135861	1.58593052188531	0.127964012251016	0.502177876179471	-5.63004711663147
18:17380-17765	0.212898675007433	4.9820885562079	2.21362674367287	0.0382646547540013	0.292537873297653	-4.58283140381828
12:293446-293695	0.212793670475922	4.53669243300152	2.02389249075163	0.0561247379202751	0.353325354333547	-4.92436732918724
16:229544-229815	0.212590257064768	4.46846118526657	1.97331804843629	0.0620051669313443	0.368967299414835	-5.01201260985254
10:467829-468157	0.212313654421451	4.44984342127703	1.64813627326128	0.114470848777464	0.478321864470876	-5.53758477604401
9:279617-280085	0.212256207147979	5.37421789269495	2.38770944292752	0.0266108539242212	0.237744874580467	-4.25323535330721
12:357434-359821	0.212187405830974	9.48670174090222	1.94509568510724	0.0655193790541035	0.373585656874098	-5.06026782320475
16:67057-67430	0.212123153041969	4.86969891704436	1.96999006883215	0.0624106740273842	0.369626473222297	-5.01772747687031
14:217550-217855	0.212117253564072	4.69929089450022	2.08348974210647	0.0498387892460201	0.329510222548281	-4.81920529244419
6:462800-463000	0.21207633816202	4.16240993200511	2.07807021728621	0.0503830605772391	0.331875969192664	-4.82885065744158
2:506320-506790	0.211878893801053	6.12608851118114	2.29172251975434	0.0325538692423534	0.267274121349055	-4.43678236765401
7:204918-205343	0.211673729687166	4.89897814936522	2.01245212508032	0.0574095536033098	0.356401056766178	-4.94432341417442
3:320037-320487	0.211666653984158	5.13191716361143	2.27470745675884	0.0337269643167674	0.274341499452158	-4.46886026642566
11:74252-75746	0.211256798679177	9.32646890250405	1.56455053386189	0.132898366712333	0.509931452127049	-5.66118673625554
10:324266-325324	0.211158663336808	6.42350934844725	2.23804443139088	0.0363875848792608	0.285237880769827	-4.53749465867401
11:265363-265648	0.210931366252026	4.65919134325311	2.02878464001433	0.0555832110500822	0.351460287796912	-4.91581072283791
11:281800-282127	0.210772981123114	4.59910620019475	1.81096956963779	0.0847327102270278	0.420425784567469	-5.28293607272743
5:492613-492812	-0.210698725323357	4.44945911106262	-2.11987816309102	0.0463194784967677	0.317929372227257	-4.75402456047145
2:599601-600492	0.210639963955719	6.53572276066906	2.53128221339406	0.0195748402155359	0.203287667760415	-3.97096232707711
2:247633-247869	0.210515411010605	4.44971263323895	2.01590781478943	0.057018719811965	0.354959373961551	-4.93830340203726
17:157463-157782	0.210336564498527	4.79212385143153	2.29099657508296	0.0326031434889598	0.267274121349055	-4.43815384656752
17:305705-306661	0.210315961735638	6.06179812374639	2.22382232461983	0.0374703871472559	0.289430550575441	-4.56393785169822
10:161860-163660	0.209970476199416	8.21919010321891	1.76667611595774	0.0920748561226428	0.437502182595487	-5.35395958064519
11:536831-537228	0.209834199172806	4.96370254786685	2.33042441887526	0.0300240006855519	0.252607945617538	-4.36329825823096
17:272959-274031	0.209833790091592	6.27129727031682	2.29115480074404	0.0325923979194125	0.267274121349055	-4.43785494317075
1:629677-630010	0.209637121066214	4.70105965708545	2.09450662109326	0.0487486721252678	0.325421947849231	-4.79954798424715
2:505052-505858	0.209420108048997	6.06591454919184	2.17817334963254	0.0411475720378693	0.303420976015656	-4.64811492415468
2:585492-585753	0.209280192836186	4.50222190903375	2.07771373511245	0.0504190480453556	0.331875969192664	-4.82948453286729
9:118142-118433	0.208947392272595	4.67826818496264	1.63129940799768	0.117998944942053	0.485217632594803	-5.56288156264438
14:73767-74930	0.20890895803942	7.07761596141607	2.08811945610462	0.0493780342878819	0.327431231811199	-4.81095270256246
1:220468-220732	0.208861108181667	4.43846955747507	2.15919924222208	0.0427703453799458	0.307287425233768	-4.68278480973909
2:461553-461924	0.208850475981178	5.18519394495315	2.18557013037912	0.0405302672099324	0.301351289089132	-4.63454829213819
15:491682-491981	0.20882323812435	4.6240927654459	1.65967241665463	0.112105291390788	0.471158013394525	-5.52013753575183
5:135181-135353	0.208696428594985	4.1837022576595	1.73223660130818	0.0981568435701302	0.443340092653787	-5.40828907297511
15:83742-84093	0.208067282344427	4.90146502911403	2.17150781118189	0.0417111599948731	0.306064183831233	-4.66031588310812
2:560679-561062	0.207893999679992	5.18154815912528	2.27388948444551	0.0337843248702113	0.274341499452158	-4.47039879341247
17:166087-166453	0.207738745743955	4.77978141562714	1.93183454352293	0.0672307058059361	0.379955352509306	-5.08277739339652
2:116511-117323	0.207726266224084	6.15717730502882	2.11885010217877	0.0464157447027853	0.317929372227257	-4.75587599592908
12:188562-188922	0.207685426368518	5.02568815860854	2.11062856865186	0.0471921236779794	0.319042807673637	-4.77066151839169
14:33579-34409	-0.207454647056107	9.43194199408709	-1.9890914600812	0.0601148828386221	0.363438182199819	-4.98483744559144
3:485541-486960	-0.207296965197223	9.9273513377407	-1.54983667113833	0.136385318506487	0.512201703140415	-5.68242434431502
1:728261-728981	0.20729049269767	5.6349678835862	2.3805636519294	0.0270160797995351	0.238814493389855	-4.26704736656049
8:612827-614442	0.207266474905419	8.19602944140288	1.85469349436385	0.0779890728264623	0.410149445934002	-5.21158406416376
13:74467-74862	0.207099206990478	5.06579104778482	2.28024039364504	0.0333413068343514	0.2718318568134	-4.45844473057907
14:471186-471384	-0.206945446039465	4.00217361778991	-1.5643248015075	0.132951296834733	0.509931452127049	-5.66151374425979
1:570933-571226	0.206746085303798	4.55828103258559	2.16554354369748	0.0422213897792	0.306348297923376	-4.67121344037312
1:686923-687171	0.206473449684688	4.34756011780329	1.94752190677708	0.0652104843721901	0.372954187536838	-5.05613809022255
3:890805-892116	0.206448897244335	6.49762365569832	2.48488860738141	0.0216318416956935	0.21326899433904	-4.06314281669849
3:801009-802101	0.20636193668003	6.69604571822013	2.19902535654362	0.0394289158782781	0.296611474741467	-4.60979684635264
14:356202-357197	0.206335316430582	6.20556077092981	1.8786294380958	0.0744997945619128	0.399327026620146	-5.17201119275024
16:309954-310400	0.20629827020197	5.01828407366015	1.87565205785821	0.0749262384719313	0.399327026620146	-5.17695315951292
6:704114-705112	0.206158485967494	5.85342185724646	1.81211872647482	0.0845491847053119	0.420425784567469	-5.28107645313649
1:956527-956739	-0.205858038806438	4.28462813885074	-1.75091720234932	0.0948163729976087	0.437831219178465	-5.37891778528135
15:329959-330157	0.205796037999156	4.34430696246089	1.83564519125392	0.0808671129330982	0.414400747250375	-5.24281836866631
1:48854-49099	0.205775732769443	4.60239650437099	2.11963552936541	0.0463421821047938	0.317929372227257	-4.75446157131357
15:189620-191157	-0.205536849610096	9.44229093366507	-2.16307952167016	0.0424338308206907	0.306348297923376	-4.67571009152932
9:135927-136380	0.205530377485773	4.86019244934327	1.78370397496819	0.0891896945878916	0.432187172592974	-5.32680745538553
2:147979-148216	0.205492333692258	4.50964614958347	1.99540498286012	0.059372756361834	0.361076708526589	-4.97391932681401
7:165905-166575	0.205479424536905	5.28523493235034	1.88517922681425	0.0735691679913136	0.396741681842313	-5.16112019917892
14:529046-529930	0.205183777478375	5.95845417901562	2.14313509741749	0.0441894066898939	0.312396924406509	-4.71198884292551
10:258902-259168	0.204964698636163	4.47172022290862	2.04811614621881	0.0534887929148587	0.344483218830083	-4.88186540659486
11:108328-108649	0.204832577175145	4.65348505224101	2.00108583868826	0.0587119833175744	0.360519273181313	-4.96407541923189
5:430415-431196	0.204572932968612	6.04823718700925	2.18301457074378	0.0407425846721019	0.302092650665477	-4.63923873557719
12:93453-94152	0.204467397205766	5.78185075474418	2.12682753558626	0.0456734673651395	0.317349312251077	-4.74149443338949
7:484785-485717	0.204392151612343	6.23460742488706	2.24519816234242	0.0358538204193716	0.282538204572372	-4.52415520822985
2:240535-241472	0.204293111677226	6.45247107385582	2.35668350875801	0.0284121072722383	0.244720992293448	-4.3130351153196
1:398349-398600	0.204246139062079	4.42655723336204	1.74569901751486	0.0957395075316457	0.437831219178465	-5.38714574071721
5:170421-170654	0.204195340403043	4.31649060099862	2.01963250450948	0.0566001245931516	0.354820949130177	-4.93180706873455
17:335231-335437	0.204184808257573	4.32415588079051	1.97612783624795	0.0616646242120105	0.368014477297279	-5.00718249726467
10:517724-518096	0.20402124372525	4.63617490818331	1.79133603968309	0.087922112675094	0.428225654334843	-5.31457590857247
16:206058-206935	0.204002559090855	6.66313991510703	2.37908322043406	0.0271007442814908	0.238814493389855	-4.26990596160466
4:14991-15330	-0.203918952502257	5.09589157322663	-2.2684823341769	0.0341657602179434	0.27548391075622	-4.48056084698664
4:106214-106453	0.203844536448373	4.27026486249247	1.96222294919295	0.0633662533684594	0.369626473222297	-5.03103979451774
4:619294-619552	0.203603634071809	4.62669821950793	2.20726255649227	0.03876820195733	0.293119040474678	-4.5945980598458
15:459295-459766	0.203455764725148	5.29336152447434	2.37174165994894	0.0275242437588515	0.239685826973967	-4.28406709967455
16:459901-460286	0.203434618190897	4.95858182122342	2.05204482005229	0.0530718999163983	0.342784738853967	-4.87494089690251
12:62358-63121	0.203088013777904	5.96861212496297	2.33487125581221	0.0297452300835565	0.250733803868171	-4.35480923658581
9:158632-159520	0.202870174556301	6.0899467112702	1.85050679205261	0.0786138609852767	0.410590013734071	-5.21846887408969
5:561960-563472	-0.202416749224167	9.84532786465964	-1.64668407137828	0.114771600188052	0.478321864470876	-5.53977449552107
1:233591-234233	-0.202055465224362	8.73545824742529	-1.75741851907324	0.0936769645862584	0.437831219178465	-5.36864126348623
4:344897-345851	0.20198175517455	6.14598874753558	2.16393560353176	0.0423599120917848	0.306348297923376	-4.67414817057807
8:294876-295173	0.201493987956548	4.41334210435546	1.42571774862095	0.168905466836845	0.556561637042848	-5.85516569272844
17:338588-338839	0.201322802250588	4.55267262855172	2.37189693097404	0.0275152238503517	0.239685826973967	-4.28376785334489
4:781556-781872	-0.201322099116365	5.12113447903262	-2.03709044086631	0.0546745115290509	0.349105725540702	-4.90125213854735
3:880510-880983	-0.201248281366574	7.70115592195569	-1.96509417167227	0.0630115083846057	0.369626473222297	-5.02612288291729
1:496771-497269	0.201090516808058	5.30349898640404	2.11536421822837	0.0467435051439863	0.318938916195858	-4.76214945925516
12:37310-38423	0.201005050784044	8.55782307365635	1.84792752063157	0.0790009425577322	0.411172347544662	-5.22270483645978
15:401799-402545	-0.200836271975973	9.69917274237588	-1.59792421584744	0.125263542084056	0.498381879438432	-5.61243414864296
1:231824-232031	0.200824065610222	3.95046364837318	2.22793936674776	0.0371539463004312	0.288474219565979	-4.55629354107421
2:118380-118842	0.200790718656757	5.7716024209628	1.87738992604982	0.0746770679723808	0.399327026620146	-5.17406925205443
12:28277-28941	0.200456821027908	5.64294350459	2.02704919717308	0.0557747754271945	0.352112686617945	-4.9188476656269
12:234058-234823	0.20030999707364	5.95572262407325	2.20408543033026	0.0390218372998366	0.294043476161662	-4.60046443499535
2:410251-410572	0.200141028064933	5.34563162553129	1.61748061296762	0.120962649427132	0.491244700868127	-5.58349450288927
8:132911-133168	0.200041977016821	4.70726285580432	2.11161052502101	0.0470987825859329	0.319042807673637	-4.76889751091484
9:404761-405302	-0.20000989065311	8.79116818174316	-1.55108238844069	0.136087193298945	0.511870821181579	-5.68063243421264
8:169348-170070	0.199935075628491	5.79749968045029	2.39140069180998	0.0264037429313625	0.236839986694947	-4.24609148389098
10:131018-131860	0.199817959208713	6.1037494039177	2.09184488970473	0.0490100634038519	0.326442029457799	-4.80430341975976
18:333568-334162	0.199575897294391	5.25349878544131	1.51332328104667	0.145366709294264	0.523109807792254	-5.73444001935644
4:878458-878712	0.199494560191025	4.50738303317492	1.96983069940465	0.0624301517947181	0.369626473222297	-5.01800098458917
6:36412-37229	0.199471885127545	6.35759549815401	2.23297312596583	0.0367703641340344	0.286731968404073	-4.54693546325557
5:190151-191168	0.199343413324471	6.32904778480744	1.8142232646375	0.0842139755146541	0.420425784567469	-5.27766858310278
2:280761-281100	0.199153901121421	5.26582712976421	2.19340335560888	0.0398857357823923	0.298542731374562	-4.62015014903892
7:98948-99295	0.199127803697421	5.11075291990817	1.75669795680095	0.0938026653506872	0.437831219178465	-5.36978162707713
7:473838-475060	0.199045952283932	6.90766001843313	2.1500293216858	0.0435752433407442	0.310157939148734	-4.69947219361524
2:973299-974417	0.198754582500752	6.13682985036643	2.15121122081861	0.0434707356520146	0.310157939148734	-4.69732388316588
6:400441-401384	0.198638329892138	6.26794157062363	1.94997397769517	0.0648996093286192	0.372954187536838	-5.05196077393339
16:503354-505171	0.198130144340489	9.29655801545211	1.75729635993711	0.09369826480674	0.437831219178465	-5.36883461707382
7:547983-549141	0.197906204689193	6.34782906641919	2.15987590322628	0.0427114886327314	0.307287425233768	-4.68155166031595
6:125935-126326	0.197807017076805	4.93726203242657	1.94380323492099	0.0656844555825998	0.374050411180301	-5.0624662932602
11:500703-501095	0.19771118457607	5.0035703508654	1.94727401195918	0.0652419858894871	0.372954187536838	-5.05656020013585
8:374123-374310	-0.197509587015085	4.02521379114686	-1.96105957464421	0.0635104940810935	0.369626473222297	-5.03303065582373
16:525921-526183	0.197418798572498	4.86338094664525	1.81749632357794	0.0836949396794375	0.419975952920585	-5.27236286435485
1:397775-397920	0.197296104077568	4.03516976183913	1.83119508355511	0.0815526829735761	0.415578760315348	-5.25008217964604
4:26070-26328	0.197205298437117	4.56972317176234	2.13105229800107	0.0452847281810724	0.316331532653073	-4.73386419849634
2:707997-708462	0.197193864517761	5.29733962999318	1.96507333889867	0.0630140759542087	0.369626473222297	-5.02615857625871
16:218583-219161	-0.197164777018415	8.91821104102184	-1.74641748723746	0.0956119481744135	0.437831219178465	-5.3860139457792
10:573649-573919	0.196960487484716	4.54683048499884	2.06662637857265	0.0515499378793426	0.335862477362355	-4.84916407801661
6:44629-45570	0.196905819078915	6.14423219747514	2.1963398629905	0.0396465297567692	0.29774809931426	-4.6147444046437
9:28276-28553	0.196886739659169	4.7537332399964	2.02925547989438	0.055531339640244	0.351460287796912	-4.91498647812185
13:111803-112151	0.196883234676408	4.75357946635125	1.89112990811252	0.0727325292477373	0.395822247974237	-5.15120232834551
4:165050-165306	0.196849523741636	4.6353233066386	2.0228761890468	0.0562378253063353	0.353540036616793	-4.92614316888729
2:697762-698054	0.196650036156388	4.83724433063268	2.12280500129349	0.0460464006326478	0.317571169848585	-4.74875048176026
17:88305-88689	-0.196594688584838	5.29855845235587	-1.78115911413563	0.0896158605093406	0.432708297346072	-5.33087751595188
8:172504-172858	-0.196541217198513	5.12010357365759	-1.90290713540263	0.0711013195955226	0.389534279693463	-5.13150900218245
9:351322-352217	0.196364334384229	6.71877775114412	1.68816755614759	0.106439066048146	0.458980018912814	-5.47664575464805
15:406769-406832	0.19634203725152	2.9496242493962	1.32128750417448	0.20087244871924	0.593157226534162	-5.99131907898272
8:363574-364394	0.196240257356967	6.24240114443501	2.01637087809844	0.0569665288892219	0.354959373961551	-4.93749619557691
1:310675-311311	0.196224611007267	5.36844470253077	1.84712759914228	0.0791213276185257	0.411320629988991	-5.22401770022171
6:688710-689778	0.196205191786008	6.12672527795895	1.96618774852986	0.0628768589671672	0.369626473222297	-5.02424886725288
3:30096-30851	0.196190752208489	6.0757705770196	2.19021924735803	0.0401465957327025	0.299993593488441	-4.62600665334127
15:72384-73279	0.196117542753454	6.61151157993155	2.16830327517267	0.0419846004077452	0.306348297923376	-4.66617334643422
10:26894-27173	-0.196107106011017	4.82715871133435	-2.18748492609383	0.0403718450818962	0.300672842906102	-4.63103167313719
1:184996-185504	0.195796934845021	5.56381065466668	2.27145486797613	0.0339555832655262	0.274341499452158	-4.47497612673652
12:523881-524275	0.195577612058912	5.19186233535968	2.01459822038249	0.0571665527273164	0.35538540278815	-4.94058560228837
2:278420-279194	0.195533742560148	6.96030713439792	1.90486589494927	0.0708331654452281	0.388764756009889	-5.12822537710335
18:236849-237076	0.195515640859644	4.40182103081523	1.66248185139351	0.111535506760837	0.470577718998171	-5.51587451097731
14:224921-225313	0.195430348327064	5.08995333900659	2.15095730875149	0.0434931682673091	0.310157939148734	-4.69778547582005
7:138229-138786	0.195073056698484	5.76671315922711	1.99971647567917	0.058870659502624	0.360965851964034	-4.96644999906324
15:443620-444036	0.195020061692055	5.08617150107481	1.81559370236426	0.0839963145440029	0.420425784567469	-5.27544790489387
1:923637-924029	0.194885276075813	5.17947735445094	1.90607467955974	0.0706681274077821	0.388764756009889	-5.12619781989186
13:43704-44162	0.194885014147644	5.26128544362608	1.94088906719718	0.0660580149215286	0.375284503516083	-5.06741963786378
