logFC	AveExpr	t	P.Value	adj.P.Val	B
5:254347-254584	0.358213882065655	4.13142379031449	2.57311078005123	0.023349787006484	0.127758420097653	-3.73520246055357
11:34792-35206	0.357939147489527	5.86986209663846	1.64220880635944	0.124810081814071	0.31742814326896	-5.25046731675712
11:305085-308153	-0.356066137941992	9.10427901877006	-3.58996388700842	0.00335792472957332	0.0486542911294832	-1.87171119713243
11:83981-84395	0.355904418578483	4.88872994902462	1.47816230272212	0.163483339674956	0.361168214846765	-5.4766689086016
4:154121-154332	0.355213271106146	3.93599082144429	1.27909800791027	0.223506767235305	0.419970011032886	-5.72815677528365
2:307311-307532	0.355080376613491	5.99593607488193	2.82195006938348	0.0145639015243123	0.0955247205569802	-3.28826464627717
6:406265-406690	0.354947296119591	4.93803366636607	1.43764155994074	0.174469436051595	0.373181971133175	-5.53000072571763
2:757139-757388	0.35390693817009	4.32397418038439	1.77694996890056	0.099269694924048	0.281042353457894	-5.05332222068033
6:377342-378210	0.353796943308529	6.24843689958969	3.560326617567	0.00355259711015715	0.0498076015853347	-1.92664516948836
3:438596-441054	0.353603558314465	7.96200379016797	3.72114924593942	0.00261826380966861	0.043438678525369	-1.62883559029243
19:124203-127614	-0.353450893282595	10.1884902895731	-2.87359201306344	0.0131978738343321	0.0899158372197076	-3.19432644814852
13:69309-69798	0.352723479927914	4.96013569766386	1.64635266435554	0.123945870031786	0.316917285117594	-5.24455029376151
10:360899-361102	0.352058827142968	4.10311612618644	1.30638906420297	0.214348720793224	0.413174539557302	-5.69528483845795
4:357321-360873	-0.351670279935769	10.4296910596194	-4.01792501688863	0.00149837893602274	0.0349945659974546	-1.0823741843778
11:467838-469801	-0.350690182833914	8.53301159398847	-2.41936012830887	0.0311609405966849	0.153050945442322	-4.00526600571623
7:560044-564707	-0.348971453487358	8.98386188943498	-3.36308998905212	0.00517477559513152	0.0581336492389243	-2.29242213473138
11:303062-303545	-0.348723412108605	4.74040470276172	-0.830863628589918	0.421239844865578	0.606034436209878	-6.18529652577171
14:7733-8417	0.347498498007182	5.98151883131274	2.38193557589217	0.0334126247159623	0.158593795383735	-4.07013519879106
17:380121-380451	-0.347282869644929	6.18135621122551	-1.93837853277711	0.074889831314982	0.239647460207943	-4.80522186455795
12:134516-136296	0.347273033635634	7.03849875191245	3.00994027196524	0.010170611981048	0.0789718106763725	-2.9448426855381
2:373561-373961	-0.346427483442796	5.9482024056722	-1.76715820084631	0.100955657927609	0.283384741853133	-5.0679684676432
7:447025-447388	0.345646535074681	4.54644191218738	2.49265128743951	0.027166084301169	0.139938463522119	-3.87720906512324
14:303414-303482	0.343440909973314	3.454349445213	1.33360820819484	0.205519016425173	0.405754826063115	-5.66197561264252
3:302553-304424	-0.343391522161786	9.17139964520479	-2.67863006401718	0.0191256968850537	0.109764869079438	-3.54697199738879
12:164013-166092	-0.343280774907456	7.83493189520056	-2.75108307801881	0.0166674601125093	0.100576216450342	-3.41658207835581
7:702481-706641	0.343000995682013	9.13794231201556	2.89705014531752	0.0126199095945338	0.0879007222498296	-3.15154659252691
5:198951-200257	0.342882112216791	6.63170518995387	3.14005691976969	0.00792864433661251	0.0686282657333018	-2.70522638571574
16:449451-449666	0.34257812790635	4.24035569054794	1.80912430486287	0.0939056352763045	0.273386165602584	-5.00486016977813
14:155257-155705	0.342009671567585	4.72032144335586	2.20796249009831	0.0460753328167541	0.189793368551479	-4.36647349207868
13:457450-457661	0.341674550575799	4.03292235522264	1.6093545676227	0.131849785352841	0.323047269913224	-5.29703729410361
2:1058195-1059511	0.341153394299905	6.9719026725713	2.68592752615313	0.0188628590200496	0.109446039149299	-3.53387874687921
4:599231-599823	-0.34088474460562	5.32840473031233	-1.28058189095862	0.223000879378671	0.419970011032886	-5.72638311398951
5:676954-685454	-0.339570017919986	11.3727422678577	-3.56348092803242	0.00353134435459295	0.0498076015853347	-1.9207977216218
10:571813-572081	0.339371482182055	4.33509336958983	1.99295321756894	0.0679715501967862	0.229667600044535	-4.71869804064041
5:644334-648890	-0.33930481300092	10.3334802669585	-3.24397595806836	0.00649854212357035	0.0634243225003558	-2.51311385580012
13:119831-121134	0.338547927730101	8.63542255534108	2.53826360056347	0.0249342594449537	0.133657756212543	-3.79687884375052
3:312657-314555	-0.337878208854489	9.31900473219908	-2.10156101669001	0.0559234797932557	0.210911409505993	-4.54291728662926
4:938886-944948	-0.337840693837052	10.9141778274326	-3.18688961259988	0.0072487806115269	0.0654011502234832	-2.61871267307783
1:201999-213750	-0.33765809570931	12.605738728986	-3.73889240909165	0.00253184143459414	0.0431229766924421	-1.59603246860807
4:138384-138751	0.337488942030943	4.76138133118427	1.66806413981205	0.119502859805098	0.312883232087474	-5.21339257548967
3:785666-791314	-0.337469938159892	10.5102776893961	-2.9656006448697	0.0110706446976285	0.0835042914335405	-3.02618178370292
14:518521-519069	0.337450301526491	5.6396222655966	1.86798725918833	0.0847617461498823	0.257208057282401	-4.91490096306583
9:210175-210397	0.336945601911212	4.27334939719879	2.53231677028456	0.0252148594094797	0.134170519683342	-3.80737829744272
1:286248-286290	0.336745304202983	-Inf	1.98813504648357	0.0704315636885898	0.232515232716333	-4.63603124666216
15:87250-87464	0.336014956492154	4.14966521779549	1.25936613341325	0.230321458270631	0.425953520024144	-5.75159113540472
4:695648-698998	0.334991582354126	9.1944021418453	2.50626235776939	0.0264806408655182	0.138433449277165	-3.85328684486619
3:988234-997348	-0.334683218607005	12.7902721270626	-3.1033113854802	0.00850642681605242	0.0718622937420108	-2.77301685088266
2:724278-724895	0.333800246459878	5.68484523229329	2.40158435674492	0.03221168502855	0.155697117541005	-4.03612295742781
2:811079-843894	-0.332832450408448	14.4685751736869	-3.43385461463489	0.00452069464160613	0.0555099249015823	-2.16118826022192
2:658879-659084	-0.331800431180806	3.98565983321277	-0.936018370202452	0.36654381084331	0.556935632015159	-6.09296308679134
1:142576-142851	0.330138287387615	4.39954131727512	1.51647912311141	0.153637513016887	0.350412988651906	-5.42528383626696
18:109295-109787	0.32992145535272	5.35000515604498	1.79125436991443	0.0968519307696485	0.276572510879631	-5.03183974590674
11:487968-491652	-0.328363844921967	10.3777056821272	-3.14770837318729	0.00781335943985004	0.0681893187477821	-2.69110015687564
2:882774-884499	0.327682670426744	6.98452133089569	3.45196133199726	0.0043671896765821	0.0544744845836422	-2.12760433334148
5:823802-825576	0.326627605464471	8.5615855474397	1.71604715037221	0.110176503219426	0.299090970179213	-5.14362238807282
9:489956-490568	0.326058583210584	5.7092400740952	2.33090913570408	0.0367345016945462	0.166734218688217	-4.15797325736049
3:164202-169198	-0.325899991424363	11.0750873224772	-3.34594733679438	0.00534710929562591	0.0588182022518851	-2.32420426890494
4:809848-810090	0.325898000364037	4.37902037711966	1.99415111787087	0.0678265023214387	0.229667600044535	-4.71678484819444
7:582050-589184	-0.324814418516452	11.1033857428234	-3.80573388939517	0.00223158169146649	0.0409758197924356	-1.47258415657075
16:436346-436717	0.32399877981088	4.62001333108521	1.66880711047257	0.119353320380705	0.312883232087474	-5.21232175271139
11:363873-364743	0.323294348332956	5.84455650853115	2.79955383051841	0.0151987866912453	0.0956685485704637	-3.32889461481411
4:0-3269	-0.322680241967255	11.229882125755	-2.33011080679282	0.0367888948431389	0.166734218688217	-4.15934173624973
19:80038-80434	0.322462338462131	4.75840491471419	1.95169938752389	0.0731441123647117	0.236436937438691	-4.78421957111335
9:510722-510922	0.321648608549144	4.30217292315019	1.69559687513541	0.114069900320348	0.307290343720122	-5.17350965848971
18:107481-107710	0.319098720336501	4.3423659805224	1.22533760030858	0.242461016035227	0.440058917812027	-5.79133843495976
20:27638-29306	0.317715348000479	7.04271510099227	3.74725213420374	0.00249213724767042	0.0431229766924421	-1.5805818254414
14:309940-310308	0.317193797169744	4.73667967346167	1.80868866548644	0.0939764944258884	0.273386165602584	-5.00551975055494
2:45095-45865	0.31630428010555	7.57829873265448	3.27964054524387	0.00606990967585364	0.0634243225003558	-2.44707659836594
13:226175-233946	-0.315478766633326	12.1045817435766	-3.59643140963045	0.00331690334374802	0.0486542911294832	-1.85972577890208
5:220615-222357	0.314623490315404	6.92484734118972	2.77917560856985	0.0158000763416957	0.098080845589419	-3.36580244614451
5:788242-791290	-0.313296927984892	9.34090340248559	-3.36839542100398	0.00512258371744787	0.0581336492389243	-2.28258501877335
14:6748-7032	-0.313233781350839	4.49595434716219	-1.38013537356023	0.191113456592093	0.392581956862619	-5.60385181257561
4:529197-533051	-0.312694351837342	9.29170031331225	-3.97804548330804	0.00161436859533817	0.0349945659974546	-1.15548419779197
16:478340-478561	0.312225368166954	4.18420178717944	1.50243566578903	0.157186020044217	0.353919908670987	-5.44422296278071
1:181203-182023	-0.312084529058167	7.61488511536064	-1.65743494969551	0.12166027133919	0.314885408172021	-5.22867889672422
14:395149-395554	0.311765853327175	5.66021109337827	3.25310732872537	0.00638598342849337	0.0634243225003558	-2.49621023336515
3:273513-275724	-0.309697664508471	8.99600571904789	-3.97493281700646	0.00162380088435158	0.0349945659974546	-1.16119538452475
15:445991-446951	0.307199199779489	6.45224804002929	3.06715222454679	0.00911600414071888	0.0740137534788856	-2.83963758051651
5:696726-697290	-0.307189459753766	5.35562345220237	-1.34393151945409	0.202248523850413	0.402284142214666	-5.64920750034962
13:472308-472528	0.306741790698343	3.93527148548768	1.552957793326	0.144737492648436	0.338147770435285	-5.37552515669999
13:218333-218550	0.306332068584781	4.48745693753616	2.10940997872433	0.0551346125947683	0.210238686333363	-4.53003885745865
2:361694-362574	-0.30613118279887	7.28576339238067	-1.25331294540241	0.232444880749138	0.429129010613793	-5.75872360255068
18:134944-135393	0.305321743869618	7.25552013530077	1.42059620519486	0.179272039375062	0.37862254716013	-5.55211841255668
7:625145-626828	0.303747604497725	6.99293152355251	2.75923823829911	0.0164109572673452	0.0995975337604398	-3.40185316122258
4:112055-113623	0.303243934153143	8.00729653390463	2.9167309373862	0.0121543716388606	0.087203504371731	-3.11560632602134
15:134765-135024	0.302609582233935	4.67979588875905	1.71661511413224	0.11007006855178	0.299090970179213	-5.14278916442033
11:68123-69360	0.302515531663254	6.37959374638108	2.72792157538846	0.0174175875523577	0.103915098617456	-3.45835747718393
5:504658-508223	-0.302373324973706	10.4248695721237	-2.96163602513586	0.0111548719985518	0.0835428711380902	-3.03344559870443
10:576094-576645	0.302364180246864	5.47005886042017	1.5381146539022	0.148304207962104	0.342689810958384	-5.39586922784913
2:387525-389528	-0.301883209381694	9.04455024233556	-1.41383603495746	0.181207001803209	0.38194529721395	-5.56083756126657
12:474500-474760	-0.301675727687059	4.15966165727605	-0.743728237193315	0.470438861229553	0.643501861992756	-6.254316595037
17:30035-37922	-0.30120107035845	13.7764543615811	-1.96916325717001	0.0709118759503986	0.232918369959393	-4.75657001214683
3:756043-759368	-0.299785412215449	10.3047598616646	-3.21885514213532	0.00681857988437453	0.0634243225003558	-2.55959985157862
14:310538-310706	-0.299345442613243	3.78449714752452	-0.942101102187426	0.363538002784863	0.554763195001178	-6.08732754360163
1:251517-253313	0.298922829100466	8.26197945141667	2.70154626510182	0.0183121165903245	0.10743108399657	-3.50582463655518
8:3084-8778	-0.298840100552599	11.4068764218834	-1.6853101821143	0.116073779053783	0.309530077476756	-5.18845866216535
2:1810-5629	-0.297266078961874	9.56966054967786	-2.07889522021773	0.0582609181681412	0.217397631044371	-4.57997838148732
6:694468-694738	0.297228474792342	4.30889113633727	1.38151187348991	0.190700246978571	0.392581956862619	-5.60210978465911
9:251596-252026	0.297030222135406	5.02785007509586	2.15891917118593	0.050393211048005	0.200579411001315	-4.44829198376051
20:112581-113016	0.296177023834097	4.97910107613134	1.9286343628709	0.0761908416568845	0.240890804759491	-4.82053621422856
19:115673-116063	-0.295626720280262	5.77851867760725	-1.45382136736627	0.170010665807322	0.370167552768107	-5.50883166979155
17:149797-150046	-0.29527269359036	6.86131839181631	-1.58392698223332	0.137532254599568	0.331584613829095	-5.33265573093287
11:274964-275746	0.294369274083976	6.12480359485809	2.83260619160511	0.0142710639762257	0.0946623726143163	-3.26890904365668
2:908873-909329	0.292319517192167	5.09824111430892	1.79093613768034	0.096905141122598	0.276572510879631	-5.03231877754887
7:682142-689693	-0.292257998541746	10.9986633262998	-3.51457222449018	0.00387588433907569	0.0511616732757991	-2.01148149265267
7:303082-303596	-0.292048902750445	7.94689309529206	-1.3766818891381	0.1921534011167	0.392581956862619	-5.60821674072839
13:210632-212290	0.291765609393186	7.34484109731018	2.62610560400305	0.0211258477310607	0.11741523791579	-3.64093178863635
7:575377-576887	0.290670078779447	7.16622768985324	2.30708630360378	0.03839103622638	0.171783619724819	-4.19873081897629
16:424455-424917	0.289021983829108	4.94854003491733	1.62299186654488	0.128886873324667	0.321001269412379	-5.27778111754755
12:419057-419935	0.288660320331037	6.1505150957268	2.26831182486807	0.0412399319752386	0.179215506855358	-4.26470997580772
2:635617-637483	0.288559746810578	7.60340835720502	2.23558491922233	0.0437992186712875	0.185007899667518	-4.32003951314982
1:791666-794521	-0.288532550175557	9.79480535231464	-2.80644401633472	0.0150006176784422	0.0956685485704637	-3.31640220304548
6:12713-21833	-0.287815792178343	12.2457079042842	-3.08170055005067	0.00886567521202658	0.0740137534788856	-2.8128444658989
1:702906-703464	0.286250524501688	5.46364142334531	3.20038189238175	0.00706397497498309	0.0648657180311491	-2.59376756752064
11:219515-221811	-0.285886953845743	8.62615653587153	-2.93482233174318	0.0117414442019267	0.0870162045760253	-3.08253083801617
2:36757-37288	0.285350676114851	7.24523706700646	3.1826330194258	0.00730808307421498	0.0654011502234832	-2.62658061494221
16:75275-77560	0.284797571605878	8.20187679330181	2.2044812923011	0.0463699707256454	0.189793368551479	-4.3723077903092
7:658001-661407	0.284335790000961	8.43052617292633	3.68071217806012	0.00282663644697555	0.0435788588188522	-1.70364088018818
3:359232-361663	0.284054260939805	7.51007792233824	2.74182133525074	0.0169635395542584	0.10178123732555	-3.43329717088631
2:168655-168890	0.283859007922461	4.45637062953576	2.28949036083101	0.0396599162050224	0.174775586790173	-4.22872827365696
11:96064-96240	0.283639125531516	4.30695014838948	2.15257914596372	0.050978335947277	0.200869861045987	-4.45880885394275
1:914341-915916	0.283423743307033	6.83290459903588	2.04201966879399	0.0622585159059227	0.222111462150859	-4.63985644810045
2:181882-184609	-0.283132926516313	8.77553173218529	-2.22924296374793	0.0443122214580184	0.185682276638623	-4.33072232787972
6:752142-752648	0.28270632514127	5.26372943016504	1.39292106552903	0.187303623665317	0.391121225323806	-5.58762187344316
16:387085-387354	-0.282105817484763	4.16164874235147	-0.756987076767568	0.462729587960745	0.63949573348329	-6.24426232250094
8:412791-413914	-0.281980286191596	6.52880215879416	-1.88755370680964	0.0819053892593304	0.252163530780912	-4.88463808829898
2:319932-320461	0.281650578595554	6.94471948076757	2.2271057061523	0.0444863787780034	0.185682276638623	-4.3343195573392
1:17915-18081	-0.281459809603994	3.85175727119456	-1.0643286210453	0.30679603958732	0.506213465319078	-5.96749216069459
18:286119-286912	0.281233393213252	5.91601925038167	1.71192060323866	0.110952541295246	0.299656991324244	-5.14967106722125
9:119234-119819	0.280802724781412	5.47218746264512	3.71006318195494	0.00267378229559563	0.043438678525369	-1.64933772219429
14:443843-444713	-0.28049607401375	6.23630324279623	-1.09260930734835	0.294651567447604	0.497383512567727	-5.93801905685291
16:363235-364088	0.278997305496352	5.94309308332192	3.78512862564637	0.00232005234113916	0.0415250046142874	-1.51061701355794
17:404024-404395	0.278883561339097	4.7265778342946	1.53135200796976	0.149953998494983	0.34424222263196	-5.40509402513123
16:161387-164261	0.278397651835439	8.93210291126609	2.49886266876251	0.0268511858951495	0.139679075395457	-3.86629747474102
9:410579-410617	0.278119097164129	2.65354827342054	1.29970221222682	0.216564166454029	0.414491371913966	-5.70338810337956
6:620306-622693	0.277345510349421	7.64953910774462	2.92745096656106	0.011907987768827	0.0870162045760253	-3.09601175614227
5:711130-711507	0.277268105185777	4.69471210483291	1.72016742080392	0.109406437713529	0.298732891210192	-5.13757394306002
13:213240-214095	-0.273915028304465	7.14094146531933	-0.996301972715945	0.337518329611311	0.533881983480346	-6.03572325765726
11:230673-230858	-0.273217049017445	3.94723223581732	-1.36598597888871	0.195403833047761	0.395188945147541	-5.62168430834172
8:0-2184	0.273084525020459	8.49600138073424	2.18079324906801	0.048422422924725	0.19591600999429	-4.41190040142874
17:134828-137062	-0.272569888035549	8.11551162281052	-2.63720965030594	0.0206866902104147	0.116197579054244	-3.62111018954175
2:1048018-1049248	0.27104791805574	6.9127481702144	2.12550355715493	0.0535494603110147	0.206585346419781	-4.50356237173211
5:831226-835544	-0.270060534736766	11.3523142750635	-1.99432294716566	0.067805719726143	0.229667600044535	-4.71651036742091
7:496208-499114	-0.268484079776208	10.9609169916429	-2.61802733963682	0.0214510279140367	0.118598353283889	-3.65533745621259
14:0-2777	-0.268305340440248	9.56499090215572	-1.63882626631925	0.125519412846854	0.31742814326896	-5.25529013009876
5:511315-513055	0.267024040654734	7.42737598827526	3.21668612538922	0.00684694390628841	0.0634243225003558	-2.56361239492468
3:773235-774312	0.266492438778926	6.53863074916469	1.33798006816987	0.204128762823214	0.404555315889962	-5.65657740041279
20:114433-114653	0.265971330578376	4.2733848454479	1.21421759314167	0.246535639729009	0.445790471838755	-5.80414205886624
2:1235-1504	-0.265583951788873	4.42100935915759	-0.833812157315846	0.41963600665339	0.605508924320545	-6.18284064388809
1:198536-199789	0.265355342283111	6.30832848047635	1.79261676901584	0.0966244248923487	0.276572510879631	-5.02978837353398
5:502485-503217	0.26504790805883	5.83578247929346	2.7015598546155	0.0183116443172273	0.10743108399657	-3.50580020933941
17:64548-66705	0.264519220980961	7.78536459986493	2.80096271138704	0.0151580574148396	0.0956685485704637	-3.32634075027759
12:341248-341846	-0.264065147018871	5.52565989586011	-1.47832719738264	0.16343985183048	0.361168214846765	-5.4764497433524
4:232036-233569	-0.263774497696632	6.63545744260667	-1.40210233617782	0.184606725167557	0.388336059316614	-5.57589985102002
8:101892-104963	-0.263341293339735	9.8573303916832	-1.01209244470177	0.330195777977367	0.530725634009284	-6.02022512606771
2:52325-52513	0.260725196439014	5.1846077183642	1.94920281700507	0.0734684299212637	0.236436937438691	-4.78816160958245
16:333584-334138	0.259997342679074	5.03910207383428	1.26568440685238	0.228121548452992	0.422625184502385	-5.74411792785561
7:300852-301425	-0.258284838679812	5.54118896848533	-0.974378866350779	0.34787743810471	0.543429844139903	-6.05689499530245
8:200737-202397	-0.257931562141396	7.0608246059796	-2.29677026790599	0.0391301910419855	0.174352243630113	-4.21632868549067
14:278285-281364	-0.256993702264799	11.299789481439	-2.15007508652966	0.0512111854690412	0.201037218792965	-4.46295872922347
3:482212-485954	-0.256858787215332	10.5720226459033	-2.54813663638239	0.0244750636412133	0.133225088686192	-3.77943057986651
18:209283-212370	-0.256827864829566	10.6205781605636	-2.63089846811169	0.0209351906532899	0.116971223967588	-3.6323789925656
18:151517-151767	0.256490245381504	4.26652999133719	1.24175891982241	0.236541115001846	0.434412899899042	-5.7722634667796
16:421478-421823	0.256465745330853	4.71361053629797	1.30950204141783	0.213323608804313	0.413174539557302	-5.69150168880623
3:593694-593994	0.255506241958389	4.59277118339276	1.13132139400094	0.278617801838803	0.47910189633549	-5.89664386698166
3:563201-563565	-0.25478696123879	4.60532170914969	-0.910192432368085	0.379498663517977	0.569247995276965	-6.11653576242859
18:180899-182185	0.253150151021911	6.80029268225385	2.39632656849602	0.0325289295324469	0.156138861755745	-4.04523422585515
5:815511-816308	0.252766226424868	5.97076530782096	2.47657589403539	0.0279976838657124	0.143522107583458	-3.90540727697376
16:0-4407	-0.25276442735391	11.1846894571633	-1.81233324061668	0.0933851598991573	0.273386165602584	-4.99999882129637
5:570265-581357	-0.252725277967315	11.6724361231634	-1.85301091980602	0.0870086214914814	0.261025864474444	-4.93794472533355
12:384119-384333	0.252566811829124	4.16422607186613	1.17007990691911	0.263239640779403	0.462721867806243	-5.85404732572602
9:707911-713054	-0.252460758906512	11.1694335528033	-1.61851157686211	0.129853838996213	0.321891206525825	-5.28411909345651
16:476783-477257	0.252229576092534	5.05444013052105	1.77518576545861	0.0995715896754327	0.281143312024751	-5.05596463026754
14:377244-379422	-0.251569656805859	9.79134675984394	-1.60043285587644	0.133819983884384	0.325608071386888	-5.30957726862218
11:26294-28887	0.25146257743745	7.77002167703061	2.89796826557202	0.0125978049612502	0.0879007222498296	-3.14987093558197
5:466733-468400	0.251283193907894	7.36325320974391	1.31635948705038	0.211079411713206	0.411254351972594	-5.68314387114011
2:47845-48092	0.251104252129871	5.91426650119911	1.56333538187121	0.142287736644535	0.336969392635847	-5.36122317707067
4:283164-286273	-0.250801143935842	7.99714192537963	-2.58954036405314	0.0226370491364048	0.124503770250226	-3.70603611128381
6:586711-587027	-0.250670351808627	4.4431744686294	-0.740629843836779	0.47225180323302	0.645146059785341	-6.25664269137592
1:926889-927320	0.249768823862208	4.79876822085436	0.9170039402326	0.376051554539448	0.568192806236343	-6.11037447976302
6:53877-57523	-0.249183651713478	9.76471230090123	-1.96789978418979	0.0710712532670261	0.232918369959393	-4.75857474242862
8:18037-20642	0.249007035532415	9.0554756278104	2.38067807895968	0.0334909245933455	0.158593795383735	-4.0723084470483
15:150619-150879	0.248873032403979	5.28113220121031	1.86543130978016	0.0851414575879012	0.25761999774448	-4.918841141298
1:852226-852472	0.248791567251828	4.40873250026102	1.52948895396342	0.150411246853666	0.344542899517291	-5.40763050239182
8:439646-441482	-0.248733805066488	8.8239507643966	-3.22004571743225	0.00680306098040621	0.0634243225003558	-2.5573972774951
6:429254-429439	0.248362498919806	4.08689950240543	1.14806507621466	0.271892190435676	0.470685496885367	-5.87838458664478
1:622098-626313	-0.248291190976103	10.5319127498294	-2.12495650117268	0.0536026372339206	0.206585346419781	-4.50446390762158
6:120693-122995	0.247825986768695	7.94538497859607	2.77669293713081	0.0158749104461723	0.098080845589419	-3.37029481597457
2:794280-795347	0.247697090985664	6.58215358156547	1.90215279339021	0.0798313850069509	0.246841900344526	-4.86194435433253
16:425254-425454	0.247553714111772	3.88416865087163	0.962831450957878	0.353424057430571	0.547550856017363	-6.0678839089284
7:109157-109193	0.24647553546962	-Inf	0.948952350108975	0.36162267320126	0.552638991172982	-5.9728598091925
6:467358-468362	0.245752005650999	6.1429032538321	2.03605372090449	0.0629286596140223	0.223291181487802	-4.64949418259225
2:592067-593378	0.245590743408747	6.46476503672521	1.98979136741035	0.0683557748475536	0.229884389296231	-4.72374505530057
11:453073-455233	0.24533859001315	9.53409489974658	1.50101780868586	0.157548121599625	0.353980460445115	-5.44612831431778
15:22-1698	0.244377568120522	7.06071651669473	1.94771259341161	0.0736626443345922	0.236436937438691	-4.7905133677161
8:523382-523564	-0.243925999747872	3.83490014328864	-1.17984795377444	0.259469268471321	0.460719832660197	-5.84312989797188
9:257011-259747	0.243865242100672	8.07350205749599	2.1973937372574	0.0469753297473181	0.191528757579799	-4.38417374001205
12:539849-542657	-0.243822443049424	9.88084586253882	-2.20541922743634	0.0462904126480565	0.189793368551479	-4.37073625594787
10:234040-236152	0.242327142054809	7.86270989178549	2.52819606612367	0.0254110832733603	0.134170519683342	-3.81464909900179
13:68292-69007	0.242108813106141	5.4363373942197	1.17679480222908	0.26064323241557	0.460719832660197	-5.84655011739666
1:1030651-1031468	0.241794839338861	5.79231548102369	2.14765454236553	0.0514372153021399	0.201176664292814	-4.46696810502072
11:216167-217744	0.241425732900271	6.87672826491287	1.83754160730083	0.0893858020816342	0.265891287318889	-4.9616363856625
2:443226-444110	0.241320678459747	6.22162845251019	1.33777700774569	0.20419316606946	0.404555315889962	-5.65682842536327
10:288220-288757	-0.241199834770813	5.19194692288926	-0.995608503299018	0.337842574862976	0.533881983480346	-6.03639912751081
6:731101-732536	0.241145793267352	6.46627486421317	1.18123594081529	0.258936932779153	0.460719832660197	-5.84157269509526
6:611557-611758	0.241139934249273	4.84305168556545	1.96376077929598	0.0715956601491251	0.233348818263815	-4.7651373001696
11:309310-312352	-0.240733025502625	9.04123082853721	-3.06434602355664	0.00916509425282025	0.0740137534788856	-2.84480385864654
8:268010-269837	0.240708959394526	7.06304233196949	2.10728728018938	0.0553469268945784	0.210238686333363	-4.53352397766629
16:347225-348003	0.239216871833273	5.75396504680713	1.12920688346855	0.279476106195703	0.47910189633549	-5.89893425693023
7:338112-339129	0.239067018236121	6.32369653041729	1.8221503661158	0.0918089124213188	0.270056299490008	-4.98509539026752
16:74346-74897	0.2379050814336	5.49702043358058	2.20674786532793	0.0461779341110815	0.189793368551479	-4.36850959156505
1:688550-692327	-0.23774400702648	9.3851724893489	-2.82997658160042	0.0143427837294419	0.0946623726143163	-3.27368682602327
16:494171-494795	0.23756337931775	5.30291333710778	1.3312756950133	0.206263903225761	0.405754826063115	-5.66485028701295
5:118195-123696	-0.236852138903377	11.6744902200368	-2.44972403304266	0.0294417357446736	0.14775755633934	-3.95237190236901
1:92611-93775	0.236767051089454	6.52020202050564	1.74842211913424	0.104252949207337	0.288196634457979	-5.09585782191168
15:510588-511330	-0.236451189465066	7.38242589962331	-0.968040940793295	0.350914045669025	0.547363710821995	-6.06294034340102
5:637590-640429	-0.236025175412703	10.5763983291223	-2.42391280751275	0.0308971613000432	0.152464496882456	-3.99734997167912
3:117437-118050	-0.235585591137326	5.45155211469582	-1.56115448334908	0.142799587181151	0.337352044884329	-5.36423413014359
2:262620-263484	0.235356820078106	6.24188999033466	2.10741963271322	0.0553336666232917	0.210238686333363	-4.53330672506267
8:329570-331327	0.235301590663101	7.43572520550145	2.54237574708765	0.0247419985162397	0.133303828740557	-3.78961414168705
14:526835-528703	0.235278962452285	7.08790595383286	1.69213077915064	0.114741676694722	0.307530991344229	-5.17855308321574
17:312831-314218	0.234600164314979	6.69054753690803	2.371536145144	0.0340654575508113	0.160594299882396	-4.08809505320333
1:1092931-1096037	-0.233584197879697	10.2899558798267	-1.77957620915797	0.0988218003054507	0.281042353457894	-5.04938576743382
6:513355-513617	-0.233239486608715	4.37182839009939	-0.960266686084466	0.354664461236455	0.54815143990697	-6.07030930258393
13:276004-277746	0.232949997351311	6.927183268252	2.80697021342046	0.0149855886193964	0.0956685485704637	-3.31544789747854
16:380780-381328	-0.229533316830413	5.21051879434736	-1.06211959071289	0.307760093395331	0.507011947933649	-5.96976724332893
12:340698-341088	0.229407061602262	4.96961994050177	1.44240930713364	0.173145502116494	0.371629370396377	-5.52378035685609
7:372789-377396	-0.229234137115945	10.5976631188082	-2.14242075302827	0.0519291416114551	0.202351193880799	-4.4756302644383
9:80622-85037	-0.229116956066811	10.5380782516972	-2.35501416878371	0.0351277663903663	0.164136819947906	-4.11656807746632
2:249459-249731	0.228903130410929	4.57390024160921	1.11438696233146	0.285548234896756	0.485569945331682	-5.91488859193808
4:330488-330545	0.228835983732847	3.06299507956972	1.19854033876621	0.252371163260662	0.45246850323134	-5.8220361421355
6:532080-536153	-0.228616789370214	10.8167086389359	-1.80320098818594	0.0948732123777096	0.274482499372223	-5.01382043283255
7:5277-9157	-0.228143844353937	8.64439231988731	-3.10553050841053	0.00847036993230937	0.0718622937420108	-2.76892532339256
6:199487-201569	0.227927478995556	7.26998432977746	2.80989234488273	0.014902396967306	0.0956685485704637	-3.31014765333329
11:330258-332489	-0.227516745849337	7.76240876818003	-1.36984782924892	0.194225064533642	0.395186258473075	-5.61683067702607
17:278863-279610	0.227186895401464	5.5261206747217	1.03824038376104	0.318324818656391	0.517155397694075	-5.9941076343514
19:95708-96198	-0.226543638496001	6.20552604692508	-1.58498224894784	0.137292284730984	0.331584613829095	-5.33118500846865
4:807353-807677	0.225894137634052	4.48542489226007	1.00013007385679	0.335732457502027	0.533881983480346	-6.03198508746884
